COUNTY,Tr_ID,TotPop,Pop25pl,HH_MedInc,Perc_BelPo,PercBl,Count
005,24005410100,6126.000000,4070.000000,101358.000000,1.632387,0.53868756121,3
025,24025303201,4465.000000,2845.000000,67256.000000,2.201752,4.03135498320,4
025,24025303100,7767.000000,5024.000000,65086.000000,1.290989,2.92262134672,6
025,24025304202,6330.000000,4121.000000,72330.000000,1.507937,2.30647709321,3
025,24025302100,2117.000000,1491.000000,67708.000000,2.135738,2.73972602740,0
013,24013507701,7985.000000,5000.000000,57711.000000,3.241574,2.16656230432,2
013,24013507602,4172.000000,2875.000000,46976.000000,5.175038,2.99616490892,37
013,24013512000,1519.000000,1004.000000,44423.000000,9.511229,4.21329822251,2
013,24013507702,3406.000000,2391.000000,42016.000000,7.260435,4.96183206107,3
005,24005408100,5658.000000,4062.000000,69195.000000,3.026013,2.52739483917,3
025,24025306400,4695.000000,3038.000000,63220.000000,2.890792,10.47923322680,0
025,24025303603,5809.000000,3508.000000,80214.000000,1.190066,2.15183336202,2
025,24025302200,2478.000000,1781.000000,55912.000000,4.811969,3.59160613398,0
025,24025303202,11077.000000,7282.000000,66446.000000,2.032781,1.34512954771,12
005,24005404600,2406.000000,1735.000000,58902.000000,2.123231,3.61596009975,3
013,24013507801,5080.000000,3460.000000,37126.000000,9.243201,6.00393700787,11
013,24013504100,4748.000000,3256.000000,66105.000000,1.897133,1.05307497894,1
013,24013511000,3654.000000,2395.000000,53509.000000,2.956474,2.27148330597,4
025,24025306300,890.000000,633.000000,51591.000000,4.943820,14.94382022470,0
013,24013507802,4328.000000,3042.000000,57226.000000,3.741497,2.56469500924,3
025,24025306100,4352.000000,3096.000000,33515.000000,12.727273,23.52941176470,0
025,24025303700,3967.000000,2818.000000,55603.000000,2.320303,4.05848248046,6
005,24005408200,1652.000000,1250.000000,88188.000000,2.239709,2.84503631961,0
025,24025302801,3260.000000,2296.000000,58785.000000,4.432133,13.71165644170,8
025,24025303800,8479.000000,5784.000000,47970.000000,4.182651,4.94162047411,19
013,24013504201,5700.000000,3806.000000,68824.000000,2.492978,0.26315789474,2
025,24025303300,5743.000000,3959.000000,80746.000000,2.003484,0.71391258924,2
025,24025303604,6457.000000,4071.000000,57012.000000,3.230337,3.09741365959,4
005,24005410200,4708.000000,3149.000000,99041.000000,0.764656,0.25488530161,5
025,24025306200,2822.000000,1925.000000,31737.000000,16.648879,8.71722182849,0
025,24025303500,8976.000000,5837.000000,67153.000000,4.691165,2.56238859180,24
025,24025303900,2313.000000,1767.000000,44667.000000,4.514049,2.33463035019,3
025,24025303602,3875.000000,2629.000000,78587.000000,1.937484,2.50322580645,0
025,24025301102,2617.000000,1766.000000,65345.000000,0.845829,2.71303018724,0
005,24005411201,3160.000000,2264.000000,78253.000000,0.886076,0.00000000000,1
025,24025302802,4292.000000,2790.000000,35101.000000,10.892941,30.77819198510,12
025,24025302901,2164.000000,1261.000000,25727.000000,26.333022,28.65064695010,0
013,24013504202,5847.000000,3951.000000,67337.000000,2.889080,1.31691465709,2
025,24025302400,2745.000000,1816.000000,35951.000000,16.204380,24.11657559200,2
013,24013509000,7457.000000,4839.000000,72500.000000,1.346801,3.09776049350,3
025,24025303400,3599.000000,2531.000000,62660.000000,2.225932,1.86162823006,7
025,24025301103,8197.000000,5029.000000,68010.000000,1.874311,2.92790045138,4
025,24025302902,4849.000000,3163.000000,38602.000000,11.288981,29.59373066610,1
005,24005408400,247.000000,170.000000,14286.000000,35.436893,8.09716599190,29
025,24025301702,4992.000000,3293.000000,58944.000000,5.747588,14.16266025640,2
005,24005408900,2787.000000,2041.000000,68667.000000,4.269824,1.32759239325,12
025,24025302500,3116.000000,1592.000000,38875.000000,5.590941,33.40821566110,0
025,24025301104,6512.000000,4245.000000,62885.000000,3.137014,8.84520884521,1
025,24025301202,4295.000000,2868.000000,56061.000000,0.956380,3.16647264261,17
005,24005408301,6590.000000,4583.000000,100828.000000,0.745247,0.71320182094,4
005,24005404402,6842.000000,4220.000000,86111.000000,1.376080,8.27243496054,3
005,24005404900,4355.000000,2663.000000,118373.000000,0.665901,2.75545350172,1
005,24005411202,3878.000000,2982.000000,73250.000000,4.504976,1.57297576070,0
025,24025301201,2035.000000,1496.000000,55202.000000,1.087494,0.73710073710,0
005,24005404800,1872.000000,1244.000000,76998.000000,2.909483,1.86965811966,0
005,24005408502,5542.000000,3978.000000,89554.000000,6.193078,5.59364850235,0
005,24005404401,6945.000000,4682.000000,47063.000000,4.764025,17.81137509000,23
025,24025301701,7022.000000,4561.000000,61143.000000,2.763562,12.19025918540,7
013,24013514100,3504.000000,2321.000000,70457.000000,1.321839,1.48401826484,1
005,24005411101,2171.000000,1475.000000,75199.000000,2.772643,1.33578995854,1
025,24025301203,6969.000000,4510.000000,61729.000000,2.598903,6.12713445258,6
005,24005411102,3101.000000,2175.000000,75471.000000,1.934860,0.96742986134,2
005,24005408506,4296.000000,2844.000000,35177.000000,13.836478,15.64245810060,5
005,24005408503,3161.000000,2116.000000,42591.000000,7.592534,3.54318253717,22
005,24005408507,5547.000000,3558.000000,35044.000000,9.049692,11.79015684150,1
005,24005404501,6576.000000,4512.000000,50262.000000,2.972561,12.60644768860,2
005,24005408505,3807.000000,2768.000000,62289.000000,2.446081,2.10139217231,20
005,24005408302,2648.000000,1886.000000,114110.000000,3.209970,1.69939577039,0
025,24025301301,3067.000000,2263.000000,42011.000000,7.100785,5.02119334855,8
005,24005404201,5034.000000,3223.000000,50997.000000,8.802395,22.76519666270,1
005,24005408703,6058.000000,4512.000000,62718.000000,3.152856,1.76625949158,2
005,24005404502,3929.000000,2502.000000,39725.000000,8.337596,22.11758717230,2
005,24005404100,8446.000000,5754.000000,63750.000000,4.236277,18.04404451810,28
013,24013505101,3860.000000,2482.000000,85920.000000,0.519346,7.87564766839,0
005,24005490100,4243.000000,3137.000000,102630.000000,1.484798,3.74734857412,0
013,24013505102,5117.000000,3390.000000,71409.000000,2.640914,2.46238030096,7
005,24005403801,1643.000000,1115.000000,115571.000000,1.339014,3.22580645161,1
005,24005404202,5323.000000,3515.000000,36422.000000,11.291963,44.22318241590,12
005,24005408601,3675.000000,2826.000000,62455.000000,1.823129,0.40816326531,5
025,24025301602,6214.000000,3976.000000,58681.000000,6.434446,15.73865465080,4
013,24013514201,4987.000000,3373.000000,65705.000000,3.007519,1.06276318428,1
005,24005408800,2224.000000,1596.000000,54961.000000,3.327338,5.89028776978,13
005,24005402201,3195.000000,2019.000000,71542.000000,15.086072,26.07198748040,2
025,24025301500,961.000000,454.000000,45341.000000,1.670146,28.92819979190,1
005,24005408704,5347.000000,3516.000000,89738.000000,1.555181,0.80418926501,2
005,24005403701,6566.000000,4793.000000,68571.000000,5.189991,13.63082546450,4
025,24025301302,7126.000000,4088.000000,46124.000000,9.411765,33.01992702780,14
005,24005411406,4354.000000,3166.000000,55491.000000,0.964630,1.05649977033,6
025,24025301601,6257.000000,3475.000000,40116.000000,18.098456,30.17420489050,5
005,24005408602,2101.000000,1573.000000,72292.000000,1.427891,1.28510233222,2
005,24005491800,339.000000,26.000000,17500.000000,0.000000,74.92625368730,0
013,24013514202,3158.000000,2069.000000,66301.000000,1.336303,2.15326155795,2
013,24013513000,7064.000000,4533.000000,67250.000000,3.522841,0.53793884485,21
025,24025301401,7427.000000,5130.000000,59360.000000,5.284443,10.15214756970,5
005,24005411304,6392.000000,4590.000000,68603.000000,1.978333,0.46933667084,12
005,24005491702,3333.000000,2266.000000,48327.000000,5.815005,4.95049504950,1
005,24005490200,2604.000000,1961.000000,57750.000000,2.304147,0.96006144393,3
005,24005411409,5546.000000,3383.000000,67826.000000,2.040079,3.46195456185,0
005,24005492200,4827.000000,3319.000000,50319.000000,3.003936,5.96643878185,0
005,24005411404,3733.000000,2488.000000,70327.000000,1.205465,2.22341280471,3
005,24005408702,2492.000000,1893.000000,70690.000000,2.006421,1.00321027287,0
005,24005490400,1710.000000,1209.000000,113067.000000,3.333333,0.76023391813,0
005,24005491701,4039.000000,2833.000000,48816.000000,4.618823,10.02723446400,15
005,24005490301,6160.000000,3985.000000,36045.000000,23.617776,13.36038961040,24
005,24005403802,2595.000000,1983.000000,157435.000000,1.888247,1.57996146435,0
005,24005411302,1890.000000,1288.000000,53438.000000,6.010638,6.77248677249,9
005,24005403702,4608.000000,3046.000000,59135.000000,5.045764,12.82552083330,19
025,24025301402,2518.000000,1599.000000,62269.000000,3.725962,10.00794281180,0
005,24005490302,3374.000000,2100.000000,47759.000000,3.102907,4.86069946651,0
005,24005490500,3457.000000,2564.000000,96442.000000,1.880243,0.57853630315,3
005,24005411303,6184.000000,4504.000000,50309.000000,5.902329,4.36610608021,11
005,24005490701,1395.000000,1145.000000,73906.000000,4.092664,0.00000000000,1
005,24005402507,11366.000000,7879.000000,62480.000000,3.245777,48.08199894420,9
005,24005411410,4525.000000,3038.000000,63527.000000,1.303867,4.39779005525,1
013,24013505202,7726.000000,5045.000000,63158.000000,3.264698,3.45586331866,10
005,24005403803,2928.000000,2323.000000,98530.000000,2.493169,2.52732240437,0
005,24005490703,2555.000000,1833.000000,52414.000000,11.506849,2.81800391389,30
005,24005490900,4161.000000,3273.000000,35260.000000,10.118753,12.76135544340,9
005,24005402603,5356.000000,3611.000000,73083.000000,1.755711,67.97983569830,0
013,24013505203,3320.000000,2376.000000,72609.000000,4.076833,7.74096385542,15
005,24005491201,1930.000000,1432.000000,52692.000000,4.465213,6.16580310881,16
005,24005491600,2973.000000,2178.000000,38066.000000,6.622759,5.04540867810,5
005,24005492001,1517.000000,1163.000000,41927.000000,6.287227,8.23994726434,0
005,24005491900,1777.000000,1406.000000,45000.000000,2.757456,0.56274620146,7
005,24005411408,5859.000000,4593.000000,43666.000000,7.622629,4.60829493088,5
013,24013505204,6040.000000,3633.000000,70229.000000,3.305369,2.31788079470,4
005,24005490605,3980.000000,344.000000,11326.000000,49.306931,13.29145728640,1
005,24005492002,4142.000000,2745.000000,50015.000000,5.352386,8.81216803477,0
005,24005403601,4679.000000,3331.000000,66493.000000,3.004937,2.47916221415,0
005,24005411407,7111.000000,4623.000000,48664.000000,7.446509,8.33919279989,3
005,24005490800,3018.000000,1942.000000,66250.000000,4.448871,0.86149768058,0
005,24005491300,3221.000000,2051.000000,46349.000000,12.325365,26.20304253340,6
005,24005491202,1852.000000,1365.000000,51875.000000,1.817181,2.53779697624,1
005,24005492101,3621.000000,2736.000000,39599.000000,4.568106,4.83291908313,4
005,24005411306,5331.000000,3712.000000,62036.000000,2.944507,6.02138435566,3
005,24005491500,3917.000000,2630.000000,39491.000000,5.361246,11.64156242020,1
005,24005403400,8174.000000,6475.000000,41273.000000,13.622488,21.54391974550,33
005,24005451702,1981.000000,1415.000000,51773.000000,3.432610,0.00000000000,0
005,24005440100,4482.000000,3136.000000,49577.000000,3.802025,1.82954038376,7
005,24005490602,2662.000000,2000.000000,50984.000000,4.620586,0.97670924117,0
005,24005411307,3686.000000,2473.000000,51715.000000,3.065654,9.11557243625,1
005,24005402505,2999.000000,1905.000000,42353.000000,6.356641,80.22674224740,0
005,24005490603,2118.000000,1558.000000,69531.000000,4.899433,0.00000000000,0
005,24005451801,5190.000000,3197.000000,53098.000000,7.745665,20.38535645470,1
005,24005403602,4444.000000,3093.000000,50964.000000,7.347307,7.13321332133,0
005,24005440300,2139.000000,1421.000000,45750.000000,6.421152,18.65357643760,3
005,24005491000,2300.000000,1529.000000,81235.000000,1.619433,0.47826086957,1
005,24005403500,4015.000000,2817.000000,57391.000000,5.379826,2.98879202989,4
005,24005491401,5160.000000,2967.000000,32282.000000,17.017134,77.30620155040,3
005,24005402506,4183.000000,2805.000000,62188.000000,7.118726,69.51948362420,4
005,24005491402,3072.000000,1965.000000,43438.000000,9.658503,51.59505208330,2
005,24005440600,1517.000000,1011.000000,77784.000000,0.000000,8.50362557680,29
005,24005402504,3829.000000,2530.000000,63627.000000,4.190828,77.20031339780,2
005,24005402604,6012.000000,4160.000000,62912.000000,4.680423,74.03526280770,0
005,24005492102,2153.000000,1572.000000,46553.000000,3.433678,8.36042731073,5
005,24005440200,2507.000000,1757.000000,54221.000000,5.544395,6.54168328680,2
005,24005451701,2477.000000,1885.000000,54519.000000,7.082153,3.47194186516,2
005,24005491100,3299.000000,2132.000000,51851.000000,5.928854,13.57987268870,2
005,24005490601,2106.000000,1449.000000,72208.000000,2.564103,3.22886989554,0
005,24005403300,2427.000000,1747.000000,50952.000000,2.573682,26.98805109190,0
005,24005440800,2020.000000,1376.000000,42831.000000,3.720238,10.09900990100,9
005,24005402305,1828.000000,1136.000000,43973.000000,12.767123,72.92122538290,1
005,24005402503,3890.000000,2732.000000,35304.000000,13.103255,69.89717223650,12
005,24005440702,3189.000000,2162.000000,57192.000000,1.666667,9.94042019442,7
510,24510270703,2625.000000,1936.000000,42895.000000,4.022989,18.05714285710,1
510,24510270501,4287.000000,3025.000000,44872.000000,5.254516,12.52624212740,2
510,24510271200,5889.000000,4292.000000,84832.000000,5.161405,10.78281541860,9
510,24510270804,2552.000000,1937.000000,33718.000000,13.206801,36.08934169280,6
510,24510270701,2780.000000,1456.000000,22146.000000,34.892086,90.03597122300,0
510,24510272001,7747.000000,5220.000000,28333.000000,17.845555,40.68671743900,8
510,24510272002,6337.000000,4411.000000,36025.000000,10.661183,10.11519646520,0
510,24510271501,4132.000000,3070.000000,63885.000000,6.078577,9.14811229429,6
510,24510271300,2691.000000,2001.000000,71771.000000,9.364548,5.90858416945,1
510,24510270801,4169.000000,2626.000000,45238.000000,5.732177,71.59990405370,0
510,24510270803,6346.000000,4242.000000,32632.000000,11.654257,79.26252757640,4
510,24510272003,5459.000000,3335.000000,48772.000000,6.997619,31.04964279170,0
005,24005402602,2000.000000,1337.000000,53578.000000,6.074528,66.80000000000,3
005,24005440500,2936.000000,2242.000000,42948.000000,5.830208,1.19209809264,6
027,24027604001,5838.000000,3644.000000,80284.000000,0.910340,4.53922576225,9
005,24005402307,5506.000000,3813.000000,38801.000000,8.154906,73.97384671270,1
510,24510270702,2398.000000,1532.000000,32625.000000,18.205462,55.12927439530,1
005,24005402306,3341.000000,1989.000000,43446.000000,7.370337,79.79646812330,2
510,24510270802,5287.000000,3297.000000,37846.000000,11.113225,85.47380366940,1
510,24510270805,5411.000000,3498.000000,39539.000000,13.951763,81.81482165960,10
510,24510270600,4675.000000,3279.000000,46107.000000,5.906534,39.14438502670,1
510,24510271900,3870.000000,2719.000000,39173.000000,12.913304,70.15503875970,5
027,24027603000,10645.000000,7123.000000,97850.000000,2.639737,3.45702207609,7
510,24510270502,4327.000000,3137.000000,41156.000000,5.823896,21.03073723130,5
510,24510280101,3424.000000,2304.000000,33512.000000,16.140454,88.20093457940,13
005,24005403201,3081.000000,2093.000000,61594.000000,3.090436,81.04511522230,0
005,24005403100,2599.000000,1972.000000,56505.000000,5.504587,62.21623701420,0
005,24005440400,5611.000000,3874.000000,51755.000000,6.718945,10.74674746030,2
005,24005402302,3705.000000,2404.000000,49141.000000,8.178138,80.00000000000,4
510,24510271503,822.000000,794.000000,48929.000000,2.554745,9.36739659367,2
510,24510130805,943.000000,737.000000,40114.000000,13.785790,73.06468716860,0
005,24005440701,5949.000000,3877.000000,43935.000000,7.607001,33.83761976800,2
027,24027604002,5835.000000,3709.000000,102272.000000,0.925450,1.45672664953,2
510,24510271700,6039.000000,4163.000000,30000.000000,18.055556,91.83639675440,6
510,24510270402,3326.000000,2398.000000,38250.000000,8.466406,23.99278412510,5
005,24005402303,6466.000000,4177.000000,51012.000000,6.513834,84.44169502010,15
005,24005451200,4198.000000,2887.000000,50921.000000,3.980930,4.97856121963,17
510,24510260101,4636.000000,3123.000000,35268.000000,12.445223,41.13459879210,5
510,24510271002,4466.000000,2819.000000,33792.000000,10.735361,95.94715629200,1
510,24510270902,3972.000000,2646.000000,43796.000000,5.430903,91.08761329310,0
510,24510270901,4299.000000,2749.000000,31778.000000,14.289100,93.20772272620,2
005,24005402401,7509.000000,4338.000000,43031.000000,10.323100,76.78785457450,6
510,24510271101,4283.000000,1436.000000,30833.000000,20.170940,18.42166705580,2
005,24005402202,1162.000000,891.000000,65114.000000,5.332168,11.61790017210,0
510,24510270301,3284.000000,2299.000000,48015.000000,7.566528,49.81729598050,1
510,24510271102,2036.000000,774.000000,101450.000000,17.532918,9.97053045187,0
510,24510270401,4986.000000,3456.000000,36795.000000,10.378536,36.82310469310,1
510,24510271400,3665.000000,2699.000000,67107.000000,7.925276,4.20190995907,5
005,24005451300,3289.000000,2254.000000,34375.000000,11.826923,5.38157494679,1
005,24005451400,7941.000000,4620.000000,33161.000000,10.024017,29.00138521600,2
510,24510280102,6290.000000,4423.000000,35244.000000,15.378330,95.64387917330,4
510,24510271801,3633.000000,2419.000000,23409.000000,37.489586,93.91687310760,11
005,24005440900,3273.000000,2211.000000,45694.000000,7.285583,18.17904063550,6
510,24510270302,1809.000000,1182.000000,39601.000000,5.268996,36.04201216140,1
005,24005451802,3663.000000,2814.000000,42565.000000,6.579307,0.02730002730,11
005,24005403202,2040.000000,1370.000000,61042.000000,2.071006,84.55882352940,2
005,24005402304,3770.000000,2594.000000,47069.000000,5.501879,92.46684350130,1
510,24510271802,3934.000000,2319.000000,23536.000000,29.288274,98.60193187600,1
510,24510271600,5315.000000,3094.000000,26393.000000,22.048169,97.94920037630,5
510,24510271001,2688.000000,1659.000000,27269.000000,20.381451,98.06547619050,2
510,24510270903,5256.000000,2020.000000,43194.000000,12.797247,88.16590563170,2
510,24510270200,2467.000000,1594.000000,49193.000000,17.664544,31.69841913250,2
510,24510270102,4049.000000,2652.000000,43506.000000,12.344759,50.20992837740,1
510,24510130806,1111.000000,833.000000,37222.000000,13.614104,16.29162916290,0
510,24510130803,2760.000000,2051.000000,35000.000000,11.078823,10.47101449280,1
510,24510130700,4837.000000,3878.000000,34943.000000,6.308170,4.94107918131,8
005,24005402404,5376.000000,3162.000000,39593.000000,15.423729,89.24851190480,0
005,24005402403,1993.000000,1470.000000,54261.000000,4.315103,85.64977420970,1
510,24510260102,5083.000000,3329.000000,42684.000000,12.900020,62.54180602010,1
510,24510120100,4702.000000,3538.000000,40119.000000,20.238602,9.42152275627,5
005,24005441000,4006.000000,2245.000000,47855.000000,5.126282,57.68846729910,1
510,24510151300,5386.000000,3069.000000,19981.000000,38.856824,97.45636836240,2
005,24005441101,2176.000000,1620.000000,45038.000000,4.365809,6.57169117647,2
005,24005451600,1889.000000,1406.000000,45485.000000,8.360302,0.37056643727,6
510,24510151000,5927.000000,3881.000000,28529.000000,21.585218,97.58731229960,2
510,24510090200,3242.000000,2320.000000,52500.000000,7.527911,77.20542874770,0
510,24510090100,4435.000000,2905.000000,32243.000000,19.435371,88.92897406990,0
005,24005441102,4728.000000,3492.000000,51615.000000,3.454122,12.35194585450,4
005,24005451803,4314.000000,2686.000000,49879.000000,7.227792,6.74547983310,1
510,24510151100,6543.000000,4615.000000,35219.000000,17.232376,98.53278312700,2
510,24510270101,1715.000000,1127.000000,45994.000000,6.064140,32.01166180760,0
510,24510260201,4847.000000,3064.000000,27566.000000,19.450408,69.81638126680,3
510,24510130804,2041.000000,1469.000000,28594.000000,16.658404,5.83047525723,6
510,24510151200,5060.000000,3182.000000,18871.000000,33.967499,98.79446640320,0
005,24005450100,4067.000000,3039.000000,42467.000000,6.434911,2.50799114827,13
510,24510280200,4733.000000,3216.000000,40583.000000,11.332767,95.75322205790,0
510,24510120200,8511.000000,3850.000000,21961.000000,33.349214,12.38397368110,25
510,24510090300,4225.000000,2652.000000,41289.000000,14.628925,78.22485207100,2
510,24510080101,3841.000000,2342.000000,43477.000000,14.007884,57.90158812810,3
005,24005402405,3232.000000,2055.000000,38836.000000,4.099379,73.29826732670,4
005,24005450700,527.000000,295.000000,45000.000000,5.692600,2.08728652751,1
510,24510130600,3831.000000,2726.000000,38094.000000,16.269321,2.89741581832,12
510,24510260202,5874.000000,3484.000000,27031.000000,24.100534,83.33333333330,5
510,24510260403,1847.000000,1018.000000,33879.000000,11.669458,96.64320519760,0
510,24510130400,2384.000000,1517.000000,24880.000000,26.672384,96.05704697990,6
510,24510260203,2873.000000,1598.000000,36385.000000,20.197392,89.59276018100,7
005,24005451500,3951.000000,2510.000000,41136.000000,11.190598,10.30118957230,3
005,24005450600,2984.000000,1933.000000,45260.000000,4.088472,0.97184986595,2
005,24005450200,3469.000000,2472.000000,41619.000000,5.361776,0.66301527818,2
510,24510090500,2086.000000,1301.000000,27076.000000,22.023233,86.96069031640,2
005,24005450300,3430.000000,2463.000000,40909.000000,6.863318,0.17492711370,5
510,24510090600,4083.000000,2520.000000,30680.000000,22.922352,96.88954200340,0
510,24510260402,2001.000000,1098.000000,22355.000000,27.249357,94.90254872560,2
005,24005450800,5197.000000,3091.000000,20250.000000,30.260870,33.34616124690,2
005,24005401200,3018.000000,1906.000000,48472.000000,6.174900,58.08482438700,3
510,24510150500,1471.000000,947.000000,21071.000000,28.464164,98.30047586680,2
510,24510150800,5233.000000,3343.000000,26235.000000,26.968882,97.70686030960,0
510,24510260301,4505.000000,2677.000000,36707.000000,14.068781,78.13540510540,3
510,24510090400,1700.000000,968.000000,14718.000000,44.201183,84.23529411760,0
510,24510090700,3839.000000,2237.000000,25384.000000,24.921218,95.02474602760,0
